victim_id,victim_name,gender,age,occupation,marital_status,income_group
V01485,Person_1485,Female,18,Engineer,Married,Low
V01486,Person_1486,Female,37,Employee,Married,Low
V01487,Person_1487,Male,61,Doctor,Married,Middle
V01488,Person_1488,Male,24,Engineer,Single,Middle
V01489,Person_1489,Female,69,Business,Single,Low
V01490,Person_1490,Female,69,Lawyer,Married,Middle
V01491,Person_1491,Female,38,Teacher,Married,Low
V01492,Person_1492,Female,42,Engineer,Single,Middle
V01493,Person_1493,Female,64,Employee,Married,Low
V01494,Person_1494,Male,27,Lawyer,Married,Low
V01495,Person_1495,Male,29,Teacher,Single,Middle
V01496,Person_1496,Female,64,Student,Single,Middle
V01497,Person_1497,Female,41,Business,Married,Low
V01498,Person_1498,Male,21,Engineer,Single,Low
V01499,Person_1499,Male,39,Student,Single,Middle
V01500,Person_1500,Female,37,Student,Married,Middle
V01501,Person_1501,Female,37,Business,Married,Low
V01502,Person_1502,Female,73,Lawyer,Married,Low
V01503,Person_1503,Female,48,Student,Single,Middle
V01504,Person_1504,Male,19,Doctor,Single,Low
V01505,Person_1505,Male,28,Teacher,Single,High
V01506,Person_1506,Male,26,Teacher,Single,Middle
V01507,Person_1507,Female,47,Doctor,Married,High
V01508,Person_1508,Female,20,Employee,Married,Low
V01509,Person_1509,Female,24,Student,Single,Low
V01510,Person_1510,Female,31,Engineer,Married,Low
V01511,Person_1511,Female,23,Teacher,Single,Low
V01512,Person_1512,Male,25,Doctor,Married,Middle
V01513,Person_1513,Female,29,Doctor,Married,Low
V01514,Person_1514,Male,47,Lawyer,Married,Low
V01515,Person_1515,Female,70,Business,Single,Middle
V01516,Person_1516,Female,42,Engineer,Married,Middle
V01517,Person_1517,Female,68,Student,Single,Middle
V01518,Person_1518,Female,59,Student,Single,Low
V01519,Person_1519,Female,24,Doctor,Single,Middle
V01520,Person_1520,Male,50,Teacher,Single,Low
V01521,Person_1521,Male,36,Teacher,Married,High
V01522,Person_1522,Female,66,Doctor,Married,Low
V01523,Person_1523,Female,19,Employee,Single,Low
V01524,Person_1524,Female,37,Business,Single,Middle
V01525,Person_1525,Female,65,Doctor,Single,Middle
V01526,Person_1526,Male,43,Lawyer,Married,Low
V01527,Person_1527,Female,73,Employee,Married,Low
V01528,Person_1528,Male,39,Employee,Married,Middle
V01529,Person_1529,Male,50,Doctor,Single,Low
V01530,Person_1530,Female,65,Engineer,Married,Middle
V01531,Person_1531,Male,29,Student,Single,Middle
V01532,Person_1532,Female,63,Teacher,Married,Middle
V01533,Person_1533,Male,46,Employee,Single,Middle
V01534,Person_1534,Male,40,Employee,Married,Middle
V01535,Person_1535,Female,57,Employee,Married,Low
V01536,Person_1536,Male,38,Employee,Married,Low
V01537,Person_1537,Female,38,Student,Married,High
V01538,Person_1538,Female,34,Engineer,Single,Low
V01539,Person_1539,Male,60,Lawyer,Married,Middle
V01540,Person_1540,Male,57,Teacher,Single,Middle
V01541,Person_1541,Male,61,Doctor,Married,Low
V01542,Person_1542,Female,66,Engineer,Single,Low
V01543,Person_1543,Female,42,Engineer,Married,Middle
V01544,Person_1544,Male,19,Lawyer,Single,Middle
V01545,Person_1545,Female,31,Student,Married,Low
V01546,Person_1546,Female,51,Engineer,Married,High
V01547,Person_1547,Male,25,Engineer,Single,Middle
V01548,Person_1548,Male,55,Lawyer,Married,Low
V01549,Person_1549,Male,38,Student,Married,High
V01550,Person_1550,Male,56,Doctor,Married,Middle
V01551,Person_1551,Female,59,Employee,Married,Low
V01552,Person_1552,Male,57,Lawyer,Married,Low
V01553,Person_1553,Female,73,Student,Married,Low
V01554,Person_1554,Male,70,Doctor,Single,Middle
V01555,Person_1555,Female,66,Student,Married,High
V01556,Person_1556,Female,31,Teacher,Married,Middle
V01557,Person_1557,Female,48,Doctor,Single,Middle
V01558,Person_1558,Female,65,Employee,Married,Middle
V01559,Person_1559,Female,65,Engineer,Married,Low
V01560,Person_1560,Male,60,Business,Single,Middle
V01561,Person_1561,Male,48,Doctor,Single,Middle
V01562,Person_1562,Female,65,Lawyer,Single,Middle
V01563,Person_1563,Female,49,Lawyer,Single,Middle
V01564,Person_1564,Female,49,Student,Single,Low
V01565,Person_1565,Female,34,Employee,Married,Middle
V01566,Person_1566,Female,60,Doctor,Married,Middle
V01567,Person_1567,Female,37,Lawyer,Married,Middle
V01568,Person_1568,Female,27,Student,Single,Middle
V01569,Person_1569,Male,46,Employee,Married,Middle
V01570,Person_1570,Male,74,Business,Married,Low
V01571,Person_1571,Female,56,Teacher,Married,Middle
V01572,Person_1572,Female,27,Business,Single,Low
V01573,Person_1573,Male,23,Teacher,Single,Low
V01574,Person_1574,Male,50,Business,Married,Low
V01575,Person_1575,Female,47,Doctor,Single,Low
V01576,Person_1576,Male,20,Teacher,Married,Middle
V01577,Person_1577,Male,47,Lawyer,Single,Low
V01578,Person_1578,Male,74,Employee,Single,Middle
V01579,Person_1579,Male,65,Teacher,Single,Low
V01580,Person_1580,Male,24,Student,Single,Middle
V01581,Person_1581,Female,43,Student,Single,Middle
V01582,Person_1582,Female,34,Teacher,Married,Low
V01583,Person_1583,Male,25,Employee,Married,Low
V01584,Person_1584,Male,44,Teacher,Single,Middle
V01585,Person_1585,Female,61,Teacher,Married,Low
V01586,Person_1586,Female,41,Engineer,Single,Low
V01587,Person_1587,Female,23,Doctor,Single,Middle
V01588,Person_1588,Female,47,Doctor,Single,Middle
V01589,Person_1589,Male,23,Employee,Single,Middle
V01590,Person_1590,Female,62,Teacher,Single,Low
V01591,Person_1591,Female,50,Doctor,Single,Middle
V01592,Person_1592,Female,59,Business,Married,High
V01593,Person_1593,Male,70,Student,Married,Low
V01594,Person_1594,Male,23,Doctor,Single,Middle
V01595,Person_1595,Female,56,Student,Single,Middle
V01596,Person_1596,Female,27,Employee,Single,Low
V01597,Person_1597,Female,52,Business,Married,Middle
V01598,Person_1598,Female,41,Engineer,Single,Middle
V01599,Person_1599,Male,60,Business,Married,High
V01600,Person_1600,Female,27,Student,Single,Middle
V01601,Person_1601,Male,44,Student,Single,Middle
V01602,Person_1602,Female,48,Lawyer,Single,Middle
V01603,Person_1603,Male,32,Teacher,Single,Low
V01604,Person_1604,Female,48,Doctor,Single,Middle
V01605,Person_1605,Female,68,Engineer,Married,Middle
V01606,Person_1606,Female,70,Business,Single,High
V01607,Person_1607,Male,48,Lawyer,Married,Middle
V01608,Person_1608,Female,33,Doctor,Married,Low
V01609,Person_1609,Male,49,Student,Single,Low
V01610,Person_1610,Female,55,Student,Single,Low
V01611,Person_1611,Female,29,Engineer,Single,Low
V01612,Person_1612,Male,39,Business,Single,Middle
V01613,Person_1613,Female,38,Student,Married,High
V01614,Person_1614,Male,32,Engineer,Married,Low
V01615,Person_1615,Female,68,Teacher,Single,Low
V01616,Person_1616,Male,51,Teacher,Married,Middle
V01617,Person_1617,Male,68,Student,Married,Middle
V01618,Person_1618,Male,40,Engineer,Married,Low
V01619,Person_1619,Male,51,Engineer,Married,Low
V01620,Person_1620,Female,55,Lawyer,Single,High
V01621,Person_1621,Female,53,Doctor,Married,Low
V01622,Person_1622,Male,74,Teacher,Married,Low
V01623,Person_1623,Female,70,Lawyer,Single,Low
V01624,Person_1624,Female,56,Employee,Single,Middle
V01625,Person_1625,Male,47,Employee,Single,Low
V01626,Person_1626,Female,28,Student,Married,High
V01627,Person_1627,Male,20,Teacher,Single,Middle
V01628,Person_1628,Female,35,Student,Married,Low
V01629,Person_1629,Female,25,Engineer,Single,Middle
V01630,Person_1630,Female,52,Teacher,Single,High
V01631,Person_1631,Male,73,Student,Married,Middle
V01632,Person_1632,Female,68,Doctor,Married,Middle
V01633,Person_1633,Female,18,Lawyer,Single,Middle
V01634,Person_1634,Female,67,Doctor,Single,Low
V01635,Person_1635,Male,59,Doctor,Married,Middle
V01636,Person_1636,Male,34,Engineer,Married,Middle
V01637,Person_1637,Male,25,Student,Married,Middle
V01638,Person_1638,Female,73,Student,Single,Middle
V01639,Person_1639,Male,23,Lawyer,Married,High
V01640,Person_1640,Female,41,Doctor,Single,Low
V01641,Person_1641,Female,73,Employee,Married,High
V01642,Person_1642,Female,19,Doctor,Married,Middle
V01643,Person_1643,Female,37,Employee,Single,High
V01644,Person_1644,Female,62,Lawyer,Married,Low
V01645,Person_1645,Male,73,Engineer,Single,High
V01646,Person_1646,Female,52,Engineer,Single,Middle
V01647,Person_1647,Male,24,Business,Married,Low
V01648,Person_1648,Male,26,Student,Single,Low
V01649,Person_1649,Female,53,Teacher,Married,High
V01650,Person_1650,Female,58,Teacher,Married,Low
V01651,Person_1651,Female,30,Employee,Single,Middle
V01652,Person_1652,Female,32,Doctor,Married,High
V01653,Person_1653,Male,21,Teacher,Single,Middle
V01654,Person_1654,Female,27,Lawyer,Single,Low
V01655,Person_1655,Female,43,Doctor,Single,Middle
V01656,Person_1656,Female,65,Engineer,Single,High
V01657,Person_1657,Male,67,Student,Single,Middle
V01658,Person_1658,Female,38,Doctor,Married,Middle
V01659,Person_1659,Male,52,Business,Single,Low
V01660,Person_1660,Male,41,Lawyer,Single,Low
V01661,Person_1661,Male,25,Business,Single,Middle
V01662,Person_1662,Male,22,Doctor,Single,Middle
V01663,Person_1663,Male,21,Student,Married,Low
V01664,Person_1664,Female,44,Employee,Single,Low
V01665,Person_1665,Male,45,Student,Single,Middle
V01666,Person_1666,Female,64,Doctor,Single,Middle
V01667,Person_1667,Male,59,Doctor,Married,Middle
V01668,Person_1668,Male,60,Teacher,Married,Low
V01669,Person_1669,Female,44,Lawyer,Single,Low
V01670,Person_1670,Female,64,Engineer,Married,Low
V01671,Person_1671,Male,25,Business,Married,Low
V01672,Person_1672,Male,39,Lawyer,Married,Middle
V01673,Person_1673,Male,50,Teacher,Single,Low
V01674,Person_1674,Female,45,Student,Married,Low
V01675,Person_1675,Female,25,Doctor,Married,Low
V01676,Person_1676,Male,22,Doctor,Single,Middle
V01677,Person_1677,Female,23,Employee,Married,Middle
V01678,Person_1678,Female,30,Student,Married,Middle
V01679,Person_1679,Male,23,Business,Single,Middle
V01680,Person_1680,Male,21,Student,Married,Low
V01681,Person_1681,Male,65,Doctor,Married,High
V01682,Person_1682,Male,39,Doctor,Single,Middle
V01683,Person_1683,Male,18,Business,Single,Low
V01684,Person_1684,Male,26,Teacher,Single,Low
V01685,Person_1685,Male,36,Lawyer,Single,Middle
V01686,Person_1686,Male,52,Doctor,Single,Middle
V01687,Person_1687,Female,61,Engineer,Single,Middle
V01688,Person_1688,Male,60,Employee,Single,Middle
V01689,Person_1689,Male,25,Doctor,Married,Low
V01690,Person_1690,Male,70,Student,Married,Middle
V01691,Person_1691,Male,44,Engineer,Single,High
V01692,Person_1692,Female,49,Employee,Single,Low
V01693,Person_1693,Female,33,Student,Single,Middle
V01694,Person_1694,Male,31,Engineer,Single,High
V01695,Person_1695,Male,40,Teacher,Married,Middle
V01696,Person_1696,Male,71,Employee,Single,Middle
V01697,Person_1697,Male,67,Lawyer,Married,Low
V01698,Person_1698,Male,37,Business,Married,Middle
V01699,Person_1699,Female,20,Employee,Single,Middle
V01700,Person_1700,Female,62,Business,Married,Low
V01701,Person_1701,Male,18,Engineer,Married,Low
V01702,Person_1702,Male,38,Lawyer,Single,Middle
V01703,Person_1703,Female,28,Lawyer,Single,High
V01704,Person_1704,Female,64,Employee,Single,High
V01705,Person_1705,Male,39,Business,Married,Low
V01706,Person_1706,Male,30,Teacher,Single,High
V01707,Person_1707,Male,41,Business,Single,Low
V01708,Person_1708,Female,39,Lawyer,Married,Middle
V01709,Person_1709,Female,51,Lawyer,Single,Low
V01710,Person_1710,Male,38,Teacher,Married,Low
V01711,Person_1711,Male,33,Engineer,Single,Middle
V01712,Person_1712,Female,27,Teacher,Married,Low
V01713,Person_1713,Female,54,Business,Married,Middle
V01714,Person_1714,Female,65,Teacher,Single,Low
V01715,Person_1715,Male,25,Employee,Single,Low
V01716,Person_1716,Male,45,Student,Married,Middle
V01717,Person_1717,Male,20,Teacher,Single,Low
V01718,Person_1718,Male,27,Engineer,Single,Low
V01719,Person_1719,Female,58,Student,Married,High
V01720,Person_1720,Female,22,Doctor,Single,Middle
V01721,Person_1721,Female,37,Employee,Single,Low
V01722,Person_1722,Female,45,Employee,Married,High
V01723,Person_1723,Female,65,Engineer,Married,Middle
V01724,Person_1724,Male,45,Student,Single,High
V01725,Person_1725,Male,40,Student,Single,Middle
V01726,Person_1726,Male,39,Engineer,Single,Middle
V01727,Person_1727,Male,35,Employee,Married,Middle
V01728,Person_1728,Male,69,Engineer,Married,Middle
V01729,Person_1729,Male,30,Teacher,Married,High
V01730,Person_1730,Female,66,Student,Married,High
V01731,Person_1731,Male,53,Doctor,Single,High
V01732,Person_1732,Female,33,Lawyer,Married,Middle
V01733,Person_1733,Female,25,Business,Single,Low
V01734,Person_1734,Male,25,Employee,Married,Middle
V01735,Person_1735,Female,50,Employee,Married,Low
V01736,Person_1736,Female,36,Student,Married,Low
V01737,Person_1737,Male,43,Engineer,Single,Middle
V01738,Person_1738,Female,33,Student,Single,Low
V01739,Person_1739,Male,61,Lawyer,Married,Middle
V01740,Person_1740,Female,59,Student,Married,Low
V01741,Person_1741,Female,35,Employee,Married,Middle
V01742,Person_1742,Male,38,Doctor,Single,Middle
V01743,Person_1743,Male,45,Employee,Married,Low
V01744,Person_1744,Female,59,Student,Single,Middle
V01745,Person_1745,Male,50,Engineer,Married,Low
V01746,Person_1746,Male,19,Business,Married,Low
V01747,Person_1747,Male,58,Engineer,Married,Middle
V01748,Person_1748,Female,68,Engineer,Single,Low
V01749,Person_1749,Male,22,Doctor,Married,Middle
V01750,Person_1750,Female,22,Business,Single,Middle
V01751,Person_1751,Female,41,Business,Single,Low
V01752,Person_1752,Male,44,Lawyer,Single,Middle
V01753,Person_1753,Female,25,Employee,Married,Low
V01754,Person_1754,Male,46,Lawyer,Single,Middle
V01755,Person_1755,Male,53,Teacher,Married,Middle
V01756,Person_1756,Female,32,Employee,Married,Middle
V01757,Person_1757,Female,53,Teacher,Single,Low
V01758,Person_1758,Female,19,Engineer,Married,Middle
V01759,Person_1759,Female,73,Doctor,Single,Low
V01760,Person_1760,Female,30,Student,Single,Low
V01761,Person_1761,Female,39,Teacher,Married,Middle
V01762,Person_1762,Male,69,Teacher,Single,Middle
V01763,Person_1763,Female,41,Engineer,Married,Low
V01764,Person_1764,Female,68,Employee,Single,Low
V01765,Person_1765,Female,57,Student,Married,High
V01766,Person_1766,Male,45,Business,Single,Low
V01767,Person_1767,Male,19,Doctor,Married,Middle
V01768,Person_1768,Male,27,Doctor,Single,Middle
V01769,Person_1769,Male,41,Doctor,Married,Low
V01770,Person_1770,Female,68,Student,Married,High
V01771,Person_1771,Male,51,Employee,Married,Low
V01772,Person_1772,Male,40,Lawyer,Married,Low
V01773,Person_1773,Female,19,Teacher,Married,High
V01774,Person_1774,Female,47,Doctor,Married,Low
V01775,Person_1775,Male,49,Student,Married,Low
V01776,Person_1776,Male,30,Business,Single,Middle
V01777,Person_1777,Female,46,Lawyer,Single,Low
V01778,Person_1778,Female,65,Engineer,Married,Middle
V01779,Person_1779,Male,47,Engineer,Single,Middle
V01780,Person_1780,Male,39,Student,Married,Low
V01781,Person_1781,Female,60,Employee,Single,High
V01782,Person_1782,Male,39,Employee,Single,Middle
V01783,Person_1783,Female,48,Business,Married,Middle
V01784,Person_1784,Female,34,Student,Single,High
V01785,Person_1785,Female,39,Doctor,Married,High
V01786,Person_1786,Female,74,Lawyer,Single,Middle
V01787,Person_1787,Male,68,Teacher,Single,Low
V01788,Person_1788,Male,73,Engineer,Married,Middle
V01789,Person_1789,Male,51,Employee,Single,Low
V01790,Person_1790,Female,70,Business,Married,High
V01791,Person_1791,Male,70,Student,Single,Low
V01792,Person_1792,Male,65,Engineer,Married,Middle
V01793,Person_1793,Male,42,Student,Single,Middle
V01794,Person_1794,Male,53,Business,Married,Middle
V01795,Person_1795,Male,61,Doctor,Single,Middle
V01796,Person_1796,Male,39,Lawyer,Married,Middle
V01797,Person_1797,Female,29,Engineer,Single,Middle
V01798,Person_1798,Female,73,Employee,Married,Low
V01799,Person_1799,Female,19,Teacher,Single,High
V01800,Person_1800,Female,25,Teacher,Single,Low
V01801,Person_1801,Female,57,Business,Married,Low
V01802,Person_1802,Female,55,Business,Single,Low
V01803,Person_1803,Female,18,Engineer,Married,Middle
V01804,Person_1804,Female,53,Student,Single,Middle
V01805,Person_1805,Male,61,Engineer,Married,Middle
V01806,Person_1806,Male,62,Teacher,Single,Low
V01807,Person_1807,Male,23,Employee,Married,Low
V01808,Person_1808,Male,23,Doctor,Married,Low
V01809,Person_1809,Female,59,Student,Married,Middle
V01810,Person_1810,Female,68,Lawyer,Married,Middle
V01811,Person_1811,Male,74,Doctor,Married,Low
V01812,Person_1812,Male,64,Business,Single,Low
V01813,Person_1813,Male,67,Doctor,Married,High
V01814,Person_1814,Female,43,Engineer,Single,Low
V01815,Person_1815,Male,46,Business,Single,High
V01816,Person_1816,Male,45,Lawyer,Single,Middle
V01817,Person_1817,Female,51,Lawyer,Single,Low
V01818,Person_1818,Female,20,Business,Married,Low
V01819,Person_1819,Male,57,Lawyer,Married,Low
V01820,Person_1820,Female,27,Employee,Single,Low
V01821,Person_1821,Male,30,Employee,Single,Low
V01822,Person_1822,Female,31,Business,Married,Middle
V01823,Person_1823,Male,61,Engineer,Single,Low
V01824,Person_1824,Female,24,Employee,Single,Middle
V01825,Person_1825,Female,48,Lawyer,Single,Middle
V01826,Person_1826,Male,55,Teacher,Single,Low
V01827,Person_1827,Female,26,Employee,Married,Middle
V01828,Person_1828,Female,58,Business,Married,High
V01829,Person_1829,Female,66,Engineer,Married,Middle
V01830,Person_1830,Female,36,Doctor,Married,Low
V01831,Person_1831,Female,70,Lawyer,Married,Middle
V01832,Person_1832,Female,25,Engineer,Single,Low
V01833,Person_1833,Female,70,Student,Married,Middle
V01834,Person_1834,Male,61,Business,Single,Middle
V01835,Person_1835,Female,51,Student,Married,Low
V01836,Person_1836,Male,40,Lawyer,Married,High
V01837,Person_1837,Male,50,Business,Single,Middle
V01838,Person_1838,Male,74,Teacher,Married,Middle
V01839,Person_1839,Female,53,Teacher,Married,Middle
V01840,Person_1840,Female,18,Lawyer,Single,Low
V01841,Person_1841,Female,53,Employee,Single,Middle
V01842,Person_1842,Female,28,Doctor,Single,Middle
V01843,Person_1843,Male,28,Engineer,Single,Low
V01844,Person_1844,Female,27,Student,Single,High
V01845,Person_1845,Male,61,Doctor,Single,Middle
V01846,Person_1846,Male,36,Lawyer,Single,Middle
V01847,Person_1847,Male,60,Employee,Single,Middle
V01848,Person_1848,Male,41,Student,Married,Middle
V01849,Person_1849,Female,39,Business,Single,Middle
V01850,Person_1850,Female,39,Engineer,Married,Middle
V01851,Person_1851,Female,26,Employee,Single,Low
V01852,Person_1852,Male,35,Business,Married,Low
V01853,Person_1853,Female,59,Doctor,Single,Middle
V01854,Person_1854,Female,48,Teacher,Married,Middle
V01855,Person_1855,Male,29,Teacher,Married,High
